id	related_id	class	type/scale	name	relevance	text	help	language	validation	mandatory	encrypted	other	default	same_default	same_script	allowed_filetypes	alphasort	answer_order	answer_width	answer_width_bycolumn	array_filter	array_filter_exclude	array_filter_style	assessment_value	category_separator	choice_input_columns	choice_title	commented_checkbox	commented_checkbox_auto	cssclass	date_format	date_max	date_min	display_columns	display_rows	display_type	dropdown_dates	dropdown_dates_minute_step	dropdown_dates_month_style	dropdown_prefix	dropdown_prepostfix	dropdown_separators	dropdown_size	dualscale_headerA	dualscale_headerB	em_validation_q	em_validation_q_tip	em_validation_sq	em_validation_sq_tip	equals_num_value	equation	exclude_all_others	exclude_all_others_auto	hidden	hide_tip	input_boxes	input_size	label_input_columns	location_city	location_country	location_defaultcoordinates	location_mapheight	location_mapservice	location_mapwidth	location_mapzoom	location_nodefaultfromip	location_postal	location_state	max_answers	max_filesize	max_num_of_files	max_num_value	max_num_value_n	max_subquestions	maximum_chars	min_answers	min_num_of_files	min_num_value	min_num_value_n	multiflexible_checkbox	multiflexible_max	multiflexible_min	multiflexible_step	num_value_int_only	numbers_only	other_comment_mandatory	other_numbers_only	other_replace_text	page_break	parent_order	placeholder	prefix	printable_help	public_statistics	random_group	random_order	rank_title	repeat_headings	reverse	samechoiceheight	samelistheight	scale_export	show_comment	show_grand_total	show_title	show_totals	showpopups	slider_accuracy	slider_custom_handle	slider_default	slider_default_set	slider_handle	slider_layout	slider_max	slider_middlestart	slider_min	slider_orientation	slider_rating	slider_reset	slider_reversed	slider_separator	slider_showminmax	statistics_graphtype	statistics_showgraph	statistics_showmap	suffix	text_input_columns	text_input_width	time_limit	time_limit_action	time_limit_countdown_message	time_limit_disable_next	time_limit_disable_prev	time_limit_message	time_limit_message_delay	time_limit_message_style	time_limit_timer_style	time_limit_warning	time_limit_warning_2	time_limit_warning_2_display_time	time_limit_warning_2_message	time_limit_warning_2_style	time_limit_warning_display_time	time_limit_warning_message	time_limit_warning_style	use_dropdown	value_range_allows_missing
114683		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114683		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114683		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114683		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114684		Q	L	Q57	1	"<p><span lang=""FR-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé cómo identificar los mensajes de correo electrónico sospechosos que tratan de obtener mis datos personales. </span></span></span></p>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114684		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
114684		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114684		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114684		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114684		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114685		Q	L	Q58	1	"<p><span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé cómo comprobar que un sitio web en el que se me pide que facilite datos personales es seguro (por ejemplo, sitios https, logotipo o certificado de seguridad). </span></span></span></p>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114685		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
114685		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114685		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114685		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114685		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114686		Q	L	Q59	1	"<span lang=""FR-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé qué datos personales no debo compartir y mostrar en internet (por ejemplo, en redes sociales). </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114686		A	0	AO01		"No conozco esto / Nunca he oído hablar de esto / este tema"		es																0																																																																																																																											
114686		A	0	AO02		"Tengo un conocimiento muy limitado de esto / este tema"		es																0																																																																																																																											
114686		A	0	AO03		"Tengo una buena comprensión de esto / este tema"		es																0																																																																																																																											
114686		A	0	AO04		"Tengo un gran conocimiento de este tema y puedo explicárselo a otros"		es																0																																																																																																																											
114686		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114687		Q	L	Q60	1	"<span lang=""FR-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Tengo cuidado al comprobar las políticas de privacidad de los servicios digitales que utilizo. </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114687		A	0	AO01		"No en absoluto"		es																0																																																																																																																											
114687		A	0	AO02		"No mucho / muy poco"		es																0																																																																																																																											
114687		A	0	AO03		"Puedo hacerlo por mí mismo	Si, puedo"		es																0																																																																																																																											
114687		A	0	AO04		Mucho		es																0																																																																																																																											
114687		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114688		Q	L	Q61	1	"<span lang=""FR-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Soy consciente de que debo administrar el tiempo que paso utilizando mis dispositivos digitales. </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114688		A	0	AO01		"No en absoluto"		es																0																																																																																																																											
114688		A	0	AO02		"No mucho / muy poco"		es																0																																																																																																																											
114688		A	0	AO03		"Puedo hacerlo por mí mismo	Si, puedo"		es																0																																																																																																																											
114688		A	0	AO04		Mucho		es																0																																																																																																																											
114688		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114689		Q	L	Q62	1	"<p><span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé cómo protegerme de encuentros y materiales no deseados y maliciosos en internet (p.ej. mensajes de spam, correos para robar mi identidad). </span></span></span><span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé cómo protegerme de encuentros y materiales no deseados y maliciosos en internet (p.ej. mensajes de spam, correos para robar mi identidad). </span></span></span></p>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114689		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
114689		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114689		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114689		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114689		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114690		Q	L	Q63	1	"<span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé que hay herramientas digitales que pueden ayudar a las personas mayores o con necesidades especiales. </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114690		A	0	AO01		"No conozco esto / Nunca he oído hablar de esto / este tema"		es																0																																																																																																																											
114690		A	0	AO02		"Tengo un conocimiento muy limitado de esto / este tema"		es																0																																																																																																																											
114690		A	0	AO03		"Tengo una buena comprensión de esto / este tema"		es																0																																																																																																																											
114690		A	0	AO04		"Tengo un gran conocimiento de este tema y puedo explicárselo a otros"		es																0																																																																																																																											
114690		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114691		Q	L	Q64	1	"<span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Busco formas en las que las tecnologías digitales puedan ayudarme a vivir y consumir de forma más respetuosa con el medio ambiente. </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114691		A	0	AO01		"No en absoluto"		es																0																																																																																																																											
114691		A	0	AO02		"No mucho / muy poco"		es																0																																																																																																																											
114691		A	0	AO03		"Puedo hacerlo por mí mismo	Si, puedo"		es																0																																																																																																																											
114691		A	0	AO04		Mucho		es																0																																																																																																																											
114691		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114692		Q	L	Q65	1	"<span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé que los dispositivos y consumibles digitales (por ejemplo, computadoras, teléfonos, baterías) deben ser eliminados de manera adecuada para reducir al mínimo su impacto ambiental. </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114692		A	0	AO01		"No conozco esto / Nunca he oído hablar de esto / este tema"		es																0																																																																																																																											
114692		A	0	AO02		"Tengo un conocimiento muy limitado de esto / este tema"		es																0																																																																																																																											
114692		A	0	AO03		"Tengo una buena comprensión de esto / este tema"		es																0																																																																																																																											
114692		A	0	AO04		"Tengo un gran conocimiento de este tema y puedo explicárselo a otros"		es																0																																																																																																																											
114692		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114693		Q	L	Q66	1	"<p><span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé cómo reducir el consumo de energía de mis dispositivos (por ejemplo, cambiar la configuración, cerrar aplicaciones, apagar el wifi). </span></span></span></p>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114693		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
114693		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114693		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114693		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114693		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114694		Q	L	Q67	1	"<span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Conozco los comportamientos ""verdes"" que debo seguir al comprar o utilizar dispositivos digitales (por ejemplo, comprar dispositivos con etiqueta ecológica, evitar imprimir innecesariamente, no dejar conectados los cargadores sin el dispositivo). </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114694		A	0	AO01		"No conozco esto / Nunca he oído hablar de esto / este tema"		es																0																																																																																																																											
114694		A	0	AO02		"Tengo un conocimiento muy limitado de esto / este tema"		es																0																																																																																																																											
114694		A	0	AO03		"Tengo una buena comprensión de esto / este tema"		es																0																																																																																																																											
114694		A	0	AO04		"Tengo un gran conocimiento de este tema y puedo explicárselo a otros"		es																0																																																																																																																											
114694		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
10290		G	5	"CA5: Problem solving"				es																																																																																																																																											
114695		Q	L	Q68	1	"<span lang=""IT-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Cuando me enfrento a un problema técnico, trato de identificar el problema paso a paso. </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114695		A	0	AO01		"No en absoluto"		es																0																																																																																																																											
114695		A	0	AO02		"No mucho / muy poco"		es																0																																																																																																																											
114695		A	0	AO03		"Puedo hacerlo por mí mismo	Si, puedo"		es																0																																																																																																																											
114695		A	0	AO04		Mucho		es																0																																																																																																																											
114695		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114696		Q	L	Q69	1	"<span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Conozco algunos motivos por las que un dispositivo digital puede no conectarse a internet (por ejemplo, contraseña wifi incorrecta, modo de avión activado). </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114696		A	0	AO01		"No conozco esto / Nunca he oído hablar de esto / este tema"		es																0																																																																																																																											
114696		A	0	AO02		"Tengo un conocimiento muy limitado de esto / este tema"		es																0																																																																																																																											
114696		A	0	AO03		"Tengo una buena comprensión de esto / este tema"		es																0																																																																																																																											
114696		A	0	AO04		"Tengo un gran conocimiento de este tema y puedo explicárselo a otros"		es																0																																																																																																																											
114696		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114697		Q	L	Q70	1	"<p><span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Cuando me enfrento a un problema técnico, soy capaz de encontrar soluciones en internet. </span></span></span></p>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114697		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
114697		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114697		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114697		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114697		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114698		Q	L	Q71	1	"<p><span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Soy capaz de modificar la configuración del sistema operativo de mis dispositivos para resolver problemas técnicos (por ejemplo, parada/inicio automático de servicios, modificación de claves de registro). </span></span></span></p>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114698		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
114698		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114698		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114698		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114698		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114699		Q	L	Q72	1	"<span lang=""IT-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Por lo general, trato de averiguar si existen soluciones tecnológicas que puedan ayudarme a resolver una necesidad personal o profesional. </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114699		A	0	AO01		"No en absoluto"		es																0																																																																																																																											
114699		A	0	AO02		"No mucho / muy poco"		es																0																																																																																																																											
114699		A	0	AO03		"Puedo hacerlo por mí mismo	Si, puedo"		es																0																																																																																																																											
114699		A	0	AO04		Mucho		es																0																																																																																																																											
114699		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114700		Q	L	Q73	1	"<span lang=""FR-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Conozco las principales funciones de los dispositivos digitales más comunes (computadora, tableta, teléfono inteligente). </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114700		A	0	AO01		"No conozco esto / Nunca he oído hablar de esto / este tema"		es																0																																																																																																																											
114700		A	0	AO02		"Tengo un conocimiento muy limitado de esto / este tema"		es																0																																																																																																																											
114700		A	0	AO03		"Tengo una buena comprensión de esto / este tema"		es																0																																																																																																																											
114700		A	0	AO04		"Tengo un gran conocimiento de este tema y puedo explicárselo a otros"		es																0																																																																																																																											
114700		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114701		Q	L	Q74	1	"<p><span lang=""IT-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé cómo seleccionar la herramienta, el dispositivo o el servicio adecuados para realizar una tarea determinada (por ejemplo, seleccionar un smartphone para mis necesidades, elegir una herramienta para una videollamada profesional). </span></span></span></p>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114701		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
114701		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114701		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114701		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114701		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114702		Q	L	Q75	1	"<span lang=""FR-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Conozco soluciones técnicas que pueden mejorar el acceso y la utilización de herramientas digitales como la traducción de idiomas, la ampliación de la pantalla (zoom) o la funcionalidad de texto a voz. </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114702		A	0	AO01		"No conozco esto / Nunca he oído hablar de esto / este tema"		es																0																																																																																																																											
114702		A	0	AO02		"Tengo un conocimiento muy limitado de esto / este tema"		es																0																																																																																																																											
114702		A	0	AO03		"Tengo una buena comprensión de esto / este tema"		es																0																																																																																																																											
114702		A	0	AO04		"Tengo un gran conocimiento de este tema y puedo explicárselo a otros"		es																0																																																																																																																											
114702		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114703		Q	L	Q76	1	"<span lang=""IT-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé que la tecnología digital puede utilizarse como una poderosa herramienta para innovar procesos y productos. </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114703		A	0	AO01		"No conozco esto / Nunca he oído hablar de esto / este tema"		es																0																																																																																																																											
114703		A	0	AO02		"Tengo un conocimiento muy limitado de esto / este tema"		es																0																																																																																																																											
114703		A	0	AO03		"Tengo una buena comprensión de esto / este tema"		es																0																																																																																																																											
114703		A	0	AO04		"Tengo un gran conocimiento de este tema y puedo explicárselo a otros"		es																0																																																																																																																											
114703		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114704		Q	L	Q77	1	"<span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Estoy dispuesto a participar en desafíos y concursos destinados a resolver problemas intelectuales, sociales o prácticos mediante las tecnologías digitales. </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114704		A	0	AO01		"No en absoluto"		es																0																																																																																																																											
114704		A	0	AO02		"No mucho / muy poco"		es																0																																																																																																																											
114704		A	0	AO03		"Puedo hacerlo por mí mismo	Si, puedo"		es																0																																																																																																																											
114704		A	0	AO04		Mucho		es																0																																																																																																																											
114704		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114705		Q	L	Q78	1	"<p><span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Puedo utilizar herramientas de datos (p.ej. software de base de datos, <i>data mining </i>o análisis de datos) que gestionan y organizan información compleja para tomar decisiones y resolver problemas. </span></span></span></p>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114705		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
114705		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114705		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114705		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114705		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114706		Q	L	Q79	1	"<span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Estoy dispuesto a ayudar a las personas de mi entorno a mejorar sus competencias digitales. </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114706		A	0	AO01		"No en absoluto"		es																0																																																																																																																											
114706		A	0	AO02		"No mucho / muy poco"		es																0																																																																																																																											
114706		A	0	AO03		"Puedo hacerlo por mí mismo	Si, puedo"		es																0																																																																																																																											
114706		A	0	AO04		Mucho		es																0																																																																																																																											
114706		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114707		Q	L	Q80	1	"<span style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Siento curiosidad por los nuevos dispositivos y aplicaciones digitales y me gusta experimentar con ellos siempre que tengo oportunidad. </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114707		A	0	AO01		"No en absoluto"		es																0																																																																																																																											
114707		A	0	AO02		"No mucho / muy poco"		es																0																																																																																																																											
114707		A	0	AO03		"Puedo hacerlo por mí mismo	Si, puedo"		es																0																																																																																																																											
114707		A	0	AO04		Mucho		es																0																																																																																																																											
114707		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114708		Q	L	Q81	1	"<p><span lang=""FR-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Sé cómo utilizar las herramientas de aprendizaje online para mejorar mis conocimientos digitales (por ejemplo, video tutoriales, cursos en internet). </span></span></span></p>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114708		A	0	AO01		"No sé como hacerlo"		es																0																																																																																																																											
114708		A	0	AO02		"Puedo hacerlo con ayuda"		es																0																																																																																																																											
114708		A	0	AO03		"Puedo hacerlo por mí mismo"		es																0																																																																																																																											
114708		A	0	AO04		"Puedo hacerlo con confianza, y si es necesario, puedo guiar a otros"		es																0																																																																																																																											
114708		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
114709		Q	L	Q82	1	"<span lang=""IT-CH"" style=""font-size:10.0pt""><span style=""line-height:115%""><span style=""font-family:&quot;Aptos&quot;,sans-serif"">Conozco las nuevas tendencias del mundo digital y cómo afectan a mi vida personal o profesional. </span></span></span>"		es		N	N	N		0	0			normal					0																															0	0																															0	0		0					0								0																					0	1						1		0	0														
114709		A	0	AO01		"No conozco esto / Nunca he oído hablar de esto / este tema"		es																0																																																																																																																											
114709		A	0	AO02		"Tengo un conocimiento muy limitado de esto / este tema"		es																0																																																																																																																											
114709		A	0	AO03		"Tengo una buena comprensión de esto / este tema"		es																0																																																																																																																											
114709		A	0	AO04		"Tengo un gran conocimiento de este tema y puedo explicárselo a otros"		es																0																																																																																																																											
114709		A	0	AO05		"No entiendo esta pregunta"		es																0																																																																																																																											
